14 May 2022 - 21 May 2022
Date/time;500KVApCIDETpFIME_20220521_163645_10m_STD.Current L1 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Current L2 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Current L3 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Active power III (kW);500KVApCIDETpFIME_20220521_163645_10m_STD.Frequency (Hz);500KVApCIDETpFIME_20220521_163645_10m_STD.Inductive power III (kvarL);500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L1;500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L2;500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L3;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L1;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L2;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L3;500KVApCIDETpFIME_20220521_163645_10m_STD.Apparent power  III (kVA);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L12 (V);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L23 (V);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L31 (V)
5/15/22 6:50:00 PM;36.966;26.443;59.956;15;60.002;2;0.193;0.197;0.201;0.160;0.170;0.170;16;218.59;220.47;219.67
5/15/22 7:00:00 PM;37.347;25.277;59.180;15;60.002;2;0.193;0.197;0.203;0.230;0.230;0.250;15;218.88;220.76;219.94
5/15/22 7:10:00 PM;41.158;25.666;61.896;15;59.989;2;0.201;0.209;0.212;0.250;0.280;0.260;16;219.40;221.25;220.44
5/15/22 7:20:00 PM;48.589;25.666;70.239;17;59.994;5;0.199;0.206;0.208;0.150;0.140;0.130;18;219.15;221.10;220.20
5/15/22 7:30:00 PM;72.217;28.193;92.165;22;59.982;5;0.204;0.211;0.213;0.230;0.230;0.230;24;218.65;220.78;219.75
5/15/22 7:40:00 PM;76.981;28.193;97.986;23;60.013;5;0.203;0.209;0.210;0.170;0.170;0.160;26;219.13;221.22;220.19
5/15/22 7:50:00 PM;53.925;25.471;77.613;18;59.987;3;0.201;0.208;0.209;0.140;0.140;0.140;20;219.54;221.53;220.63
5/15/22 8:00:00 PM;49.542;26.055;72.374;17;60.005;4;0.195;0.200;0.202;0.160;0.140;0.140;19;219.40;221.34;220.49
5/15/22 8:10:00 PM;63.452;27.027;86.344;21;59.989;5;0.196;0.202;0.198;0.230;0.250;0.230;23;219.78;221.84;220.83
5/15/22 8:20:00 PM;70.312;32.666;87.702;23;59.991;6;0.197;0.202;0.198;0.190;0.190;0.170;24;219.75;221.90;220.98
5/15/22 8:30:00 PM;52.591;26.443;75.090;18;60.007;4;0.206;0.212;0.208;0.270;0.280;0.280;20;219.90;221.95;221.06
5/15/22 8:40:00 PM;65.358;26.249;90.225;21;59.998;5;0.205;0.213;0.209;0.180;0.200;0.200;23;219.53;221.78;220.80
5/15/22 8:50:00 PM;65.929;25.277;88.285;21;60.003;5;0.206;0.214;0.209;0.180;0.180;0.180;23;219.33;221.67;220.63
5/15/22 9:00:00 PM;69.550;28.971;84.598;22;59.992;4;0.203;0.213;0.204;0.190;0.220;0.200;23;219.31;221.60;220.69
5/15/22 9:10:00 PM;46.303;25.277;69.075;17;59.997;4;0.197;0.203;0.197;0.190;0.190;0.190;18;219.51;221.73;220.87
5/15/22 9:20:00 PM;62.690;27.027;87.896;21;59.992;4;0.197;0.206;0.198;0.150;0.180;0.150;23;219.19;221.62;220.59
5/15/22 9:30:00 PM;64.214;27.416;86.926;21;59.993;5;0.194;0.204;0.195;0.200;0.210;0.200;23;219.58;222.02;221.03
5/15/22 9:40:00 PM;77.934;28.971;97.016;24;60.005;6;0.193;0.203;0.194;0.160;0.150;0.150;26;220.67;223.31;222.15
5/15/22 9:50:00 PM;63.452;24.888;85.762;20;59.996;5;0.193;0.203;0.195;0.140;0.150;0.150;22;221.09;223.76;222.54
5/15/22 10:00:00 PM;55.068;25.471;77.613;19;59.989;4;0.193;0.203;0.195;0.150;0.150;0.150;20;221.83;224.43;223.30
5/15/22 10:10:00 PM;43.445;28.777;58.986;16;59.992;2;0.185;0.195;0.189;0.140;0.150;0.150;17;221.69;224.25;223.26
5/15/22 10:20:00 PM;48.399;25.666;67.329;17;60.007;4;0.185;0.195;0.190;0.190;0.190;0.190;18;221.22;223.90;222.81
5/15/22 10:30:00 PM;37.156;20.610;57.821;14;59.999;2;0.175;0.183;0.179;0.200;0.190;0.200;15;221.06;223.73;222.66
5/15/22 10:40:00 PM;38.300;20.805;57.627;14;60.003;2;0.176;0.182;0.178;0.190;0.190;0.190;15;221.25;223.97;222.84
5/15/22 10:50:00 PM;43.635;24.305;57.045;15;59.996;2;0.178;0.185;0.183;0.200;0.210;0.230;16;220.63;223.34;222.29
5/15/22 11:00:00 PM;39.443;22.944;57.239;15;60.001;2;0.176;0.182;0.182;0.170;0.190;0.190;15;220.15;223.01;221.89
5/15/22 11:10:00 PM;37.538;22.166;57.433;14;59.994;2;0.173;0.179;0.179;0.150;0.150;0.150;15;220.41;223.35;222.22
5/15/22 11:20:00 PM;38.109;21.194;57.239;14;60.000;2;0.173;0.176;0.179;0.140;0.140;0.140;15;220.74;223.73;222.62
5/15/22 11:30:00 PM;40.967;23.138;57.433;15;59.989;2;0.173;0.175;0.179;0.200;0.200;0.200;16;220.37;223.31;222.16
5/15/22 11:40:00 PM;40.586;23.332;57.045;15;60.002;2;0.173;0.178;0.181;0.170;0.190;0.180;15;219.89;222.79;221.61
5/15/22 11:50:00 PM;36.775;20.999;56.851;14;59.996;2;0.175;0.180;0.182;0.170;0.180;0.170;15;220.14;222.98;221.76
5/16/22 12:00:00 AM;36.775;21.777;56.463;14;59.998;2;0.175;0.181;0.181;0.150;0.160;0.140;15;221.22;224.09;222.83
5/16/22 12:10:00 AM;36.966;21.388;56.269;14;59.998;2;0.176;0.181;0.181;0.150;0.150;0.150;15;221.72;224.62;223.39
5/16/22 12:20:00 AM;37.728;20.805;57.627;14;59.998;2;0.173;0.178;0.178;0.150;0.160;0.150;15;221.71;224.44;223.22
5/16/22 12:30:00 AM;44.207;23.721;57.433;15;59.999;2;0.170;0.179;0.181;0.170;0.200;0.220;16;222.10;224.86;223.66
5/16/22 12:40:00 AM;36.394;19.249;55.687;13;60.007;2;0.168;0.179;0.180;0.170;0.180;0.180;14;221.95;224.76;223.45
5/16/22 12:50:00 AM;35.823;20.999;56.075;14;60.011;2;0.165;0.175;0.173;0.170;0.170;0.170;15;222.32;225.08;223.85
5/16/22 1:00:00 AM;36.204;20.805;55.881;14;59.961;2;0.167;0.178;0.174;0.190;0.220;0.200;15;221.73;224.37;223.18
5/16/22 1:10:00 AM;36.966;19.444;55.493;13;60.011;2;0.167;0.179;0.175;0.160;0.160;0.160;14;222.31;224.93;223.73
5/16/22 1:20:00 AM;36.966;19.249;54.911;13;59.999;2;0.169;0.180;0.176;0.160;0.160;0.160;14;222.49;225.04;223.88
5/16/22 1:30:00 AM;36.585;19.055;55.299;13;59.993;2;0.169;0.182;0.177;0.200;0.220;0.210;14;222.64;225.22;224.04
5/16/22 1:40:00 AM;37.156;19.444;55.105;13;59.997;2;0.168;0.180;0.176;0.160;0.170;0.160;14;222.93;225.47;224.30
5/16/22 1:50:00 AM;36.204;19.444;55.687;14;59.998;2;0.171;0.182;0.179;0.200;0.200;0.200;14;222.84;225.33;224.19
5/16/22 2:00:00 AM;36.204;19.055;55.105;13;59.995;2;0.170;0.182;0.180;0.140;0.150;0.160;14;223.11;225.61;224.40
5/16/22 2:10:00 AM;36.585;19.638;54.717;13;59.995;2;0.170;0.182;0.179;0.140;0.150;0.140;14;223.03;225.49;224.21
5/16/22 2:20:00 AM;36.585;20.805;55.493;14;59.999;2;0.170;0.182;0.181;0.160;0.170;0.170;15;223.87;226.29;225.07
5/16/22 2:30:00 AM;35.823;20.999;54.717;14;59.987;2;0.170;0.178;0.174;0.160;0.150;0.150;15;223.87;226.18;225.03
5/16/22 2:40:00 AM;36.204;18.860;54.911;13;60.000;2;0.170;0.178;0.175;0.170;0.170;0.190;14;223.57;225.95;224.76
5/16/22 2:50:00 AM;37.538;19.055;54.717;13;60.002;2;0.171;0.179;0.176;0.180;0.190;0.180;14;223.64;225.96;224.74
5/16/22 3:00:00 AM;37.347;19.444;54.911;13;60.006;2;0.173;0.179;0.178;0.210;0.220;0.220;14;223.63;225.89;224.64
5/16/22 3:10:00 AM;35.251;19.832;54.523;13;60.001;2;0.178;0.183;0.183;0.210;0.200;0.210;14;223.61;225.81;224.55
5/16/22 3:20:00 AM;35.632;20.416;54.135;14;59.996;2;0.178;0.183;0.183;0.170;0.170;0.170;14;223.91;226.11;224.92
5/16/22 3:30:00 AM;36.013;19.249;53.941;13;59.997;2;0.176;0.178;0.180;0.170;0.170;0.170;14;224.43;226.57;225.38
5/16/22 3:40:00 AM;36.394;18.666;54.135;13;60.001;2;0.177;0.181;0.183;0.180;0.200;0.200;14;223.95;226.10;224.85
5/16/22 3:50:00 AM;36.394;18.471;53.747;13;60.016;2;0.174;0.178;0.180;0.170;0.170;0.170;14;224.51;226.71;225.45
5/16/22 4:00:00 AM;37.156;18.082;53.359;13;59.993;2;0.178;0.182;0.183;0.190;0.200;0.190;14;224.58;226.78;225.47
5/16/22 4:10:00 AM;36.394;19.055;53.165;13;59.992;2;0.181;0.186;0.186;0.190;0.200;0.190;14;223.82;225.86;224.66
5/16/22 4:20:00 AM;34.870;18.860;53.747;13;59.998;2;0.181;0.185;0.186;0.150;0.150;0.170;14;223.96;225.96;224.74
5/16/22 4:30:00 AM;35.251;18.082;53.165;13;60.000;2;0.181;0.186;0.186;0.160;0.160;0.150;14;224.43;226.42;225.19
5/16/22 4:40:00 AM;36.394;17.888;53.359;13;59.994;2;0.187;0.191;0.192;0.230;0.230;0.240;14;224.02;226.01;224.78
5/16/22 4:50:00 AM;36.204;17.694;53.941;13;59.996;2;0.185;0.189;0.192;0.150;0.150;0.180;14;224.19;226.11;224.87
5/16/22 5:00:00 AM;35.632;19.444;53.553;13;60.000;2;0.181;0.184;0.188;0.160;0.170;0.180;14;224.66;226.55;225.36
5/16/22 5:10:00 AM;36.013;19.832;53.553;13;60.000;2;0.179;0.186;0.188;0.190;0.220;0.210;14;224.54;226.47;225.30
5/16/22 5:20:00 AM;36.585;19.444;53.941;13;59.990;2;0.177;0.184;0.186;0.140;0.140;0.140;14;224.81;226.75;225.54
5/16/22 5:30:00 AM;35.442;19.055;54.523;13;59.980;2;0.177;0.184;0.187;0.180;0.170;0.180;14;224.49;226.28;225.12
5/16/22 5:40:00 AM;45.731;22.749;57.433;15;59.996;3;0.178;0.183;0.186;0.190;0.190;0.190;16;223.98;225.70;224.58
5/16/22 5:50:00 AM;73.361;34.416;59.956;21;60.006;3;0.179;0.185;0.187;0.180;0.190;0.180;22;223.53;225.28;224.27
5/16/22 6:00:00 AM;72.408;38.499;58.986;21;59.992;3;0.179;0.185;0.189;0.190;0.200;0.210;22;223.22;224.90;224.04
5/16/22 6:10:00 AM;78.696;39.665;66.747;23;59.998;7;0.178;0.182;0.187;0.180;0.160;0.170;24;223.01;224.81;223.85
5/16/22 6:20:00 AM;93.940;41.026;82.852;27;60.002;5;0.180;0.185;0.188;0.180;0.190;0.180;28;222.91;224.71;223.76
5/16/22 6:30:00 AM;98.513;41.610;85.374;28;59.993;5;0.183;0.187;0.190;0.190;0.190;0.180;29;222.27;223.92;223.01
5/16/22 6:40:00 AM;94.512;51.526;91.389;29;59.988;6;0.179;0.183;0.187;0.200;0.200;0.220;30;221.31;222.89;221.98
5/16/22 6:50:00 AM;91.272;85.748;111.180;36;60.011;7;0.182;0.186;0.190;0.190;0.190;0.210;37;221.34;222.55;221.76
5/16/22 7:00:00 AM;110.518;135.914;144.554;48;60.013;11;0.183;0.186;0.189;0.170;0.160;0.170;50;221.72;222.68;221.98
5/16/22 7:10:00 AM;128.620;130.080;141.838;50;59.988;11;0.181;0.181;0.186;0.170;0.170;0.180;51;220.76;221.85;221.22
5/16/22 7:20:00 AM;148.437;135.719;170.749;56;59.992;13;0.189;0.186;0.193;0.230;0.210;0.220;58;219.83;221.01;220.25
5/16/22 7:30:00 AM;155.106;137.858;180.838;58;60.010;13;0.186;0.185;0.191;0.140;0.140;0.160;60;219.33;220.48;219.66
5/16/22 7:40:00 AM;149.771;136.108;176.764;57;60.021;12;0.185;0.184;0.190;0.170;0.180;0.180;59;219.65;220.74;219.95
5/16/22 7:50:00 AM;170.922;135.525;179.092;59;59.993;14;0.187;0.185;0.191;0.200;0.200;0.190;61;218.71;219.90;219.10
5/16/22 8:00:00 AM;174.923;150.302;177.928;62;60.006;14;0.185;0.182;0.188;0.170;0.170;0.170;64;218.70;219.76;219.12
5/16/22 8:10:00 AM;196.836;146.413;202.764;67;60.017;15;0.181;0.180;0.186;0.110;0.120;0.130;69;218.30;219.56;218.80
5/16/22 8:20:00 AM;210.175;154.774;219.257;71;60.007;16;0.179;0.177;0.185;0.150;0.150;0.170;74;217.84;219.12;218.34
5/16/22 8:30:00 AM;199.123;167.413;214.988;71;59.995;15;0.178;0.177;0.186;0.180;0.190;0.190;73;216.92;217.95;217.29
5/16/22 8:40:00 AM;201.028;174.802;223.332;73;59.985;16;0.178;0.177;0.185;0.200;0.200;0.210;75;216.80;217.75;217.05
5/16/22 8:50:00 AM;210.556;170.524;233.615;75;60.002;16;0.180;0.178;0.185;0.210;0.200;0.210;77;216.92;217.90;217.02
5/16/22 9:00:00 AM;204.077;167.996;220.615;72;60.003;15;0.180;0.179;0.185;0.160;0.170;0.180;74;217.18;218.14;217.31
5/16/22 9:10:00 AM;206.364;164.107;217.317;72;60.016;15;0.178;0.178;0.183;0.150;0.160;0.150;74;217.11;218.19;217.32
5/16/22 9:20:00 AM;209.222;173.052;223.526;74;59.996;15;0.173;0.177;0.181;0.180;0.200;0.200;76;216.60;217.60;216.75
5/16/22 9:30:00 AM;218.940;182.190;230.705;77;60.000;16;0.173;0.177;0.181;0.140;0.150;0.150;79;216.61;217.58;216.71
5/16/22 9:40:00 AM;237.614;191.718;235.556;81;59.999;17;0.174;0.178;0.182;0.190;0.190;0.200;83;215.89;216.77;216.11
5/16/22 9:50:00 AM;255.335;185.690;248.362;83;59.993;18;0.173;0.178;0.182;0.190;0.200;0.190;86;215.49;216.61;215.85
5/16/22 10:00:00 AM;257.620;191.329;253.601;85;60.004;18;0.172;0.178;0.181;0.150;0.160;0.150;88;215.37;216.51;215.73
5/16/22 10:10:00 AM;257.240;198.135;259.228;86;59.996;18;0.178;0.184;0.188;0.200;0.210;0.220;89;214.34;215.52;214.72
5/16/22 10:20:00 AM;259.908;203.579;266.019;88;60.002;18;0.180;0.186;0.190;0.180;0.180;0.190;90;214.40;215.50;214.73
5/16/22 10:30:00 AM;259.146;193.468;260.004;86;60.001;18;0.177;0.183;0.187;0.140;0.140;0.160;89;214.70;215.89;215.11
5/16/22 10:40:00 AM;239.710;198.523;246.810;83;60.005;17;0.171;0.177;0.181;0.110;0.120;0.120;85;215.01;216.06;215.41
5/16/22 10:50:00 AM;243.902;204.162;251.466;85;60.001;16;0.171;0.177;0.181;0.210;0.200;0.210;87;214.47;215.57;214.91
5/16/22 11:00:00 AM;249.999;211.745;251.078;86;60.000;16;0.175;0.180;0.183;0.200;0.200;0.200;88;213.49;214.58;213.87
5/16/22 11:10:00 AM;273.437;208.829;271.258;90;60.002;18;0.177;0.181;0.185;0.180;0.170;0.180;93;212.97;214.20;213.50
5/16/22 11:20:00 AM;279.915;214.662;286.780;94;60.009;19;0.178;0.180;0.185;0.190;0.190;0.200;96;213.11;214.29;213.58
5/16/22 11:30:00 AM;281.249;211.551;280.959;93;60.003;19;0.179;0.181;0.188;0.160;0.170;0.190;96;213.38;214.55;213.91
5/16/22 11:40:00 AM;293.635;223.801;281.347;96;60.005;20;0.177;0.179;0.185;0.160;0.170;0.170;99;213.99;215.21;214.61
5/16/22 11:50:00 AM;293.825;217.968;277.467;95;60.000;19;0.173;0.175;0.183;0.140;0.140;0.160;98;214.09;215.37;214.80
5/16/22 12:00:00 PM;293.444;230.995;285.616;98;59.999;20;0.176;0.178;0.186;0.190;0.200;0.190;100;213.05;214.24;213.65
5/16/22 12:10:00 PM;295.540;234.689;286.586;98;60.002;20;0.172;0.173;0.181;0.150;0.150;0.170;101;212.60;213.87;213.28
5/16/22 12:20:00 PM;301.066;237.606;293.572;100;59.998;21;0.175;0.175;0.182;0.210;0.200;0.200;103;213.03;214.38;213.73
5/16/22 12:30:00 PM;300.495;231.967;288.139;99;59.996;20;0.178;0.178;0.184;0.180;0.180;0.190;101;212.65;214.06;213.36
5/16/22 12:40:00 PM;296.684;225.940;292.213;98;60.006;19;0.181;0.180;0.187;0.170;0.170;0.170;100;212.54;213.96;213.20
5/16/22 12:50:00 PM;320.502;243.245;314.527;105;60.002;22;0.176;0.177;0.183;0.150;0.160;0.160;108;212.41;213.94;213.19
5/16/22 1:00:00 PM;285.632;248.884;279.213;98;59.992;20;0.175;0.179;0.182;0.190;0.220;0.190;100;212.22;213.53;213.00
5/16/22 1:10:00 PM;290.586;247.717;286.586;99;60.009;20;0.173;0.179;0.181;0.160;0.170;0.170;101;211.80;213.21;212.57
5/16/22 1:20:00 PM;284.298;239.356;286.198;97;60.007;20;0.171;0.178;0.179;0.160;0.170;0.180;99;211.95;213.45;212.66
5/16/22 1:30:00 PM;283.917;211.940;267.959;91;59.989;19;0.171;0.176;0.176;0.160;0.140;0.150;94;211.71;213.47;212.76
5/16/22 1:40:00 PM;295.159;223.023;276.885;95;60.000;19;0.171;0.176;0.175;0.160;0.170;0.160;98;211.80;213.55;212.86
5/16/22 1:50:00 PM;320.121;253.550;275.721;102;60.010;21;0.173;0.177;0.176;0.170;0.160;0.170;104;211.92;213.55;213.13
5/16/22 2:00:00 PM;342.034;246.161;309.870;106;59.999;23;0.173;0.177;0.176;0.190;0.200;0.190;110;211.18;213.14;212.40
5/16/22 2:10:00 PM;304.115;242.662;268.735;97;60.001;20;0.174;0.178;0.176;0.170;0.160;0.170;100;211.53;213.29;212.72
5/16/22 2:20:00 PM;292.110;228.273;268.929;94;60.002;19;0.170;0.175;0.174;0.170;0.170;0.180;97;211.00;212.78;212.25
5/16/22 2:30:00 PM;307.164;244.800;271.064;98;59.994;21;0.168;0.173;0.171;0.160;0.150;0.150;101;211.47;213.19;212.81
5/16/22 2:40:00 PM;292.873;240.523;260.780;95;60.002;19;0.170;0.178;0.173;0.190;0.220;0.190;97;211.59;213.31;212.95
5/16/22 2:50:00 PM;306.592;235.856;276.497;98;60.007;21;0.173;0.181;0.175;0.180;0.200;0.190;101;211.78;213.61;213.15
5/16/22 3:00:00 PM;292.873;215.634;246.033;90;59.996;19;0.169;0.175;0.171;0.140;0.160;0.130;93;211.83;213.76;213.36
5/16/22 3:10:00 PM;298.970;203.579;244.869;88;59.993;18;0.170;0.176;0.172;0.180;0.180;0.180;92;211.01;213.15;212.76
5/16/22 3:20:00 PM;307.545;184.913;232.257;85;60.006;20;0.170;0.175;0.169;0.160;0.160;0.140;89;210.58;212.92;212.43
5/16/22 3:30:00 PM;325.838;212.718;251.272;92;59.993;24;0.171;0.177;0.170;0.170;0.170;0.160;96;209.81;212.07;211.71
5/16/22 3:40:00 PM;360.517;237.995;274.362;102;60.004;26;0.173;0.179;0.171;0.180;0.190;0.180;106;209.60;211.94;211.56
5/16/22 3:50:00 PM;358.040;240.717;269.706;101;60.001;25;0.171;0.180;0.171;0.150;0.170;0.160;106;209.95;212.29;212.09
5/16/22 4:00:00 PM;348.894;234.301;266.407;99;60.002;23;0.169;0.177;0.168;0.160;0.170;0.160;104;209.74;212.14;211.85
5/16/22 4:10:00 PM;344.702;240.912;271.064;101;59.994;23;0.166;0.176;0.166;0.140;0.140;0.140;105;210.28;212.52;212.33
5/16/22 4:20:00 PM;362.423;236.439;274.944;102;60.007;25;0.165;0.175;0.163;0.150;0.160;0.150;107;210.41;212.85;212.57
5/16/22 4:30:00 PM;338.795;224.384;256.122;96;59.993;22;0.168;0.180;0.168;0.190;0.210;0.200;100;210.61;212.99;212.74
5/16/22 4:40:00 PM;345.274;219.718;270.288;98;59.991;24;0.167;0.176;0.167;0.180;0.180;0.180;102;209.89;212.40;211.95
5/16/22 4:50:00 PM;339.557;232.356;274.168;99;60.005;22;0.169;0.178;0.171;0.200;0.220;0.220;103;209.23;211.66;211.17
5/16/22 5:00:00 PM;343.178;231.578;258.064;98;60.001;24;0.172;0.183;0.173;0.180;0.210;0.170;102;210.74;213.29;212.78
5/16/22 5:10:00 PM;338.223;214.273;265.437;96;59.997;24;0.171;0.184;0.172;0.170;0.190;0.170;100;211.46;214.01;213.36
5/16/22 5:20:00 PM;334.031;229.440;251.466;97;60.001;23;0.169;0.183;0.172;0.130;0.140;0.130;101;212.33;214.69;214.25
5/16/22 5:30:00 PM;336.699;216.801;259.034;96;59.984;23;0.169;0.184;0.172;0.170;0.190;0.160;100;212.24;214.82;214.20
5/16/22 5:40:00 PM;319.168;204.551;247.198;91;59.994;21;0.172;0.190;0.176;0.210;0.240;0.220;95;211.19;213.66;213.11
5/16/22 5:50:00 PM;336.318;230.606;258.257;98;60.005;23;0.177;0.194;0.182;0.200;0.220;0.220;102;212.14;214.55;214.11
5/16/22 6:00:00 PM;339.938;214.468;276.109;98;60.002;25;0.179;0.196;0.183;0.190;0.200;0.180;102;212.23;214.70;214.14
5/16/22 6:10:00 PM;333.269;191.912;278.825;95;59.995;25;0.182;0.199;0.184;0.180;0.180;0.150;100;213.19;215.79;215.07
5/16/22 6:20:00 PM;317.453;208.829;256.317;93;60.009;23;0.181;0.198;0.184;0.140;0.150;0.150;97;213.92;216.29;215.80
5/16/22 6:30:00 PM;312.309;189.579;251.660;90;59.995;24;0.179;0.197;0.181;0.170;0.200;0.170;94;214.37;216.86;216.26
5/16/22 6:40:00 PM;297.636;191.135;247.780;88;59.996;22;0.179;0.198;0.182;0.180;0.190;0.190;91;213.52;215.86;215.30
5/16/22 6:50:00 PM;308.879;195.024;258.646;91;60.011;24;0.179;0.194;0.176;0.200;0.170;0.160;95;214.44;216.90;216.16
5/16/22 7:00:00 PM;299.542;193.468;242.153;88;59.994;22;0.179;0.192;0.177;0.180;0.190;0.180;92;215.00;217.47;216.71
5/16/22 7:10:00 PM;317.453;216.023;255.347;94;59.996;24;0.179;0.191;0.178;0.170;0.180;0.180;98;214.91;217.28;216.69
5/16/22 7:20:00 PM;299.923;191.718;238.854;87;60.004;23;0.182;0.193;0.180;0.170;0.170;0.160;91;215.35;217.78;217.15
5/16/22 7:30:00 PM;283.726;195.412;221.391;84;59.997;19;0.181;0.191;0.180;0.160;0.160;0.160;88;216.21;218.51;218.01
5/16/22 7:40:00 PM;276.295;210.579;224.302;86;59.997;20;0.177;0.185;0.174;0.170;0.190;0.160;89;216.70;218.92;218.37
5/16/22 7:50:00 PM;280.678;194.246;232.451;85;59.998;21;0.174;0.180;0.168;0.160;0.160;0.160;89;216.22;218.52;217.88
5/16/22 8:00:00 PM;256.668;184.718;208.197;79;60.007;18;0.173;0.179;0.167;0.180;0.190;0.170;82;216.81;219.04;218.38
5/16/22 8:10:00 PM;260.670;180.635;230.899;81;59.987;20;0.170;0.176;0.167;0.150;0.140;0.150;85;216.76;219.08;218.18
5/16/22 8:20:00 PM;258.192;178.496;207.421;78;60.005;18;0.170;0.176;0.166;0.140;0.150;0.130;81;217.01;219.44;218.71
5/16/22 8:30:00 PM;263.719;178.302;214.794;79;59.987;19;0.172;0.174;0.166;0.190;0.180;0.170;83;216.97;219.47;218.75
5/16/22 8:40:00 PM;230.754;171.691;201.212;73;59.991;18;0.171;0.172;0.164;0.170;0.170;0.170;76;216.36;218.77;218.05
5/16/22 8:50:00 PM;220.464;151.663;187.047;68;59.999;16;0.167;0.171;0.162;0.150;0.150;0.140;70;216.92;219.54;218.70
5/16/22 9:00:00 PM;197.408;137.275;148.241;58;59.996;13;0.166;0.170;0.161;0.170;0.180;0.170;61;217.67;220.22;219.53
5/16/22 9:10:00 PM;194.169;138.247;133.882;57;60.008;15;0.164;0.167;0.158;0.150;0.150;0.150;59;218.39;221.00;220.38
5/16/22 9:20:00 PM;195.883;144.663;143.778;59;60.002;15;0.162;0.165;0.157;0.140;0.140;0.140;62;219.06;221.78;220.96
5/16/22 9:30:00 PM;212.842;133.580;164.540;62;60.011;17;0.165;0.164;0.157;0.190;0.150;0.160;65;219.04;222.14;221.06
5/16/22 9:40:00 PM;82.888;57.165;89.643;26;59.988;6;0.164;0.162;0.156;0.160;0.160;0.150;29;219.55;222.26;221.11
5/16/22 9:50:00 PM;49.352;38.110;60.538;18;59.991;1;0.166;0.163;0.158;0.180;0.180;0.180;19;219.82;222.58;221.52
5/16/22 10:00:00 PM;48.018;37.332;60.732;18;59.994;1;0.163;0.160;0.156;0.140;0.150;0.140;19;220.14;222.97;221.88
5/16/22 10:10:00 PM;47.256;35.971;60.150;18;59.997;1;0.165;0.160;0.155;0.180;0.150;0.140;18;220.46;223.32;222.09
5/16/22 10:20:00 PM;48.780;35.971;59.956;18;60.001;1;0.164;0.159;0.154;0.120;0.120;0.120;19;220.49;223.44;222.20
5/16/22 10:30:00 PM;50.114;37.721;59.762;18;59.986;2;0.179;0.173;0.172;0.280;0.270;0.280;19;219.77;222.72;221.56
5/16/22 10:40:00 PM;46.684;35.971;61.314;18;59.993;2;0.187;0.181;0.180;0.250;0.240;0.240;18;219.56;222.51;221.38
5/16/22 10:50:00 PM;42.301;32.082;59.956;17;60.007;2;0.189;0.182;0.181;0.170;0.170;0.160;17;221.33;224.43;223.19
5/16/22 11:00:00 PM;42.111;29.749;59.180;16;60.001;2;0.191;0.186;0.186;0.200;0.220;0.220;17;221.19;224.26;223.05
5/16/22 11:10:00 PM;35.823;25.277;58.015;15;60.000;1;0.191;0.186;0.186;0.140;0.150;0.150;15;222.00;225.04;223.82
5/16/22 11:20:00 PM;36.394;26.249;58.209;15;59.998;2;0.192;0.187;0.187;0.170;0.160;0.160;16;222.73;225.92;224.63
5/16/22 11:30:00 PM;37.538;27.221;57.821;15;59.993;2;0.210;0.212;0.210;0.320;0.340;0.330;16;222.21;225.34;224.06
5/16/22 11:40:00 PM;37.538;25.471;56.851;15;60.006;3;0.210;0.212;0.210;0.160;0.170;0.160;15;221.78;224.93;223.70
5/16/22 11:50:00 PM;42.301;28.582;56.075;16;60.008;1;0.209;0.211;0.209;0.160;0.160;0.160;16;221.91;225.01;223.73
5/17/22 12:00:00 AM;36.394;23.527;56.269;14;59.989;2;0.211;0.214;0.211;0.180;0.190;0.180;15;222.32;225.39;224.09
5/17/22 12:10:00 AM;37.156;23.916;56.075;14;60.003;2;0.211;0.216;0.213;0.190;0.200;0.190;15;222.48;225.55;224.25
5/17/22 12:20:00 AM;37.538;24.305;54.523;14;60.018;2;0.213;0.218;0.217;0.150;0.160;0.200;15;222.92;225.99;224.64
5/17/22 12:30:00 AM;36.394;25.666;54.911;15;59.999;2;0.203;0.211;0.208;0.190;0.200;0.190;15;222.76;225.84;224.52
5/17/22 12:40:00 AM;36.013;23.916;55.299;14;59.999;2;0.195;0.204;0.201;0.160;0.160;0.160;15;222.84;225.78;224.44
5/17/22 12:50:00 AM;42.492;28.388;55.105;16;59.990;1;0.195;0.206;0.203;0.180;0.200;0.190;16;222.51;225.43;224.18
5/17/22 1:00:00 AM;35.251;23.721;54.523;14;60.006;1;0.191;0.202;0.198;0.140;0.150;0.140;15;223.15;226.06;224.74
5/17/22 1:10:00 AM;35.060;23.332;54.717;14;59.989;2;0.197;0.206;0.203;0.220;0.220;0.220;15;222.83;225.65;224.38
