14 May 2022 - 21 May 2022
Date/time;500KVApCIDETpFIME_20220521_163645_10m_STD.Current L1 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Current L2 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Current L3 (A);500KVApCIDETpFIME_20220521_163645_10m_STD.Active power L1 (kW);500KVApCIDETpFIME_20220521_163645_10m_STD.Active power L2 (kW);500KVApCIDETpFIME_20220521_163645_10m_STD.Active power L3 (kW);500KVApCIDETpFIME_20220521_163645_10m_STD.Frequency (Hz);500KVApCIDETpFIME_20220521_163645_10m_STD.Inductive power L1 (kvarL);500KVApCIDETpFIME_20220521_163645_10m_STD.Inductive power L2 (kvarL);500KVApCIDETpFIME_20220521_163645_10m_STD.Inductive power L3 (kvarL);500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L1;500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L2;500KVApCIDETpFIME_20220521_163645_10m_STD.Plt L3;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L1;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L2;500KVApCIDETpFIME_20220521_163645_10m_STD.Pst  L3;500KVApCIDETpFIME_20220521_163645_10m_STD.Apparent power  L1 (kVA);500KVApCIDETpFIME_20220521_163645_10m_STD.Apparent power  L2 (kVA);500KVApCIDETpFIME_20220521_163645_10m_STD.Apparent power  L3 (kVA);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L12 (V);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L23 (V);500KVApCIDETpFIME_20220521_163645_10m_STD.Voltage L31 (V)
5/19/22 1:40:00 PM;294.207;262.883;311.811;35;32;38;60.002;10;6;6;0.198;0.221;0.207;0.170;0.200;0.180;36;32;39;212.52;213.96;213.24
5/19/22 1:50:00 PM;279.153;261.911;286.974;33;32;35;60.006;9;6;6;0.177;0.186;0.174;0.140;0.140;0.150;34;32;36;213.08;214.45;213.90
5/19/22 2:00:00 PM;302.019;300.410;341.886;36;37;41;59.991;10;5;9;0.169;0.182;0.172;0.170;0.180;0.170;37;37;42;212.47;213.73;213.10
5/19/22 2:10:00 PM;281.249;306.633;349.453;33;37;42;59.978;10;3;10;0.170;0.184;0.172;0.180;0.200;0.170;34;38;43;211.72;212.96;212.17
5/19/22 2:20:00 PM;322.217;338.521;353.140;38;41;42;59.996;8;6;10;0.174;0.187;0.175;0.210;0.220;0.200;39;41;43;211.17;212.27;211.84
5/19/22 2:30:00 PM;308.117;304.883;345.961;36;37;42;60.012;10;6;8;0.173;0.188;0.175;0.170;0.200;0.180;38;37;42;211.03;212.43;211.80
5/19/22 2:40:00 PM;277.057;277.466;318.408;33;34;38;59.999;9;5;8;0.173;0.188;0.175;0.170;0.170;0.180;34;34;39;211.62;213.05;212.50
5/19/22 2:50:00 PM;321.074;299.633;331.796;38;36;40;60.001;10;8;7;0.170;0.184;0.173;0.150;0.180;0.170;39;37;41;210.98;212.54;212.07
5/19/22 3:00:00 PM;300.304;289.133;328.498;35;35;39;59.984;9;6;8;0.171;0.186;0.175;0.160;0.160;0.170;37;35;40;210.81;212.32;211.86
5/19/22 3:10:00 PM;300.495;286.605;337.229;35;34;40;59.991;10;5;8;0.180;0.193;0.184;0.230;0.240;0.240;36;35;41;210.05;211.63;211.14
5/19/22 3:20:00 PM;313.071;295.744;341.498;37;35;41;60.002;10;7;8;0.179;0.193;0.182;0.170;0.190;0.160;38;36;42;210.33;212.08;211.53
5/19/22 3:30:00 PM;309.069;291.855;313.363;37;35;38;59.994;8;8;7;0.186;0.202;0.191;0.250;0.270;0.260;38;36;38;210.28;212.06;211.70
5/19/22 3:40:00 PM;346.417;326.465;340.528;41;39;41;59.988;9;10;8;0.203;0.217;0.208;0.300;0.320;0.310;42;40;42;210.67;212.28;212.06
5/19/22 3:50:00 PM;281.630;278.244;330.826;33;34;40;60.009;9;4;8;0.205;0.220;0.210;0.190;0.200;0.190;34;34;41;210.71;212.36;211.80
5/19/22 4:00:00 PM;316.501;303.327;339.945;38;36;41;59.993;9;7;8;0.206;0.221;0.210;0.180;0.190;0.160;39;37;42;211.64;213.26;212.92
5/19/22 4:10:00 PM;322.979;277.855;317.438;38;33;39;60.004;10;9;6;0.204;0.219;0.209;0.150;0.170;0.150;40;34;39;212.24;214.28;213.84
5/19/22 4:20:00 PM;301.447;283.689;287.363;36;34;35;59.987;7;9;6;0.203;0.217;0.208;0.200;0.190;0.190;37;35;36;212.10;213.96;213.80
5/19/22 4:30:00 PM;321.074;287.966;309.094;38;34;38;59.996;9;10;6;0.206;0.218;0.210;0.200;0.210;0.210;39;35;38;211.39;213.38;213.07
5/19/22 4:40:00 PM;261.622;252.967;270.482;31;30;33;60.006;7;7;6;0.215;0.227;0.220;0.270;0.280;0.280;32;31;33;212.23;214.04;213.64
5/19/22 4:50:00 PM;299.351;273.189;297.064;36;33;36;60.014;9;9;6;0.223;0.233;0.227;0.260;0.260;0.260;37;34;37;212.71;214.61;214.21
5/19/22 5:00:00 PM;258.764;254.328;273.004;31;31;33;60.014;7;7;6;0.223;0.235;0.226;0.160;0.190;0.160;32;32;34;214.13;216.00;215.59
5/19/22 5:10:00 PM;284.870;244.217;270.094;34;29;33;59.995;9;9;4;0.218;0.229;0.220;0.140;0.140;0.140;35;30;34;214.26;216.33;215.82
5/19/22 5:20:00 PM;286.775;232.551;248.556;34;27;31;59.993;8;10;2;0.217;0.228;0.220;0.160;0.170;0.160;35;29;31;213.74;215.80;215.45
5/19/22 5:30:00 PM;266.386;211.162;240.795;32;25;30;59.990;8;8;2;0.211;0.219;0.212;0.170;0.150;0.150;33;26;30;214.06;216.12;215.73
5/19/22 5:40:00 PM;301.828;243.828;268.347;36;29;33;60.002;9;9;3;0.197;0.204;0.197;0.190;0.210;0.190;37;30;33;213.62;215.72;215.26
5/19/22 5:50:00 PM;263.719;229.245;278.437;31;28;35;60.011;10;6;5;0.196;0.204;0.195;0.170;0.190;0.170;33;29;35;214.89;216.92;216.22
5/19/22 6:00:00 PM;266.577;240.328;276.109;32;29;34;60.008;10;7;5;0.197;0.205;0.197;0.190;0.210;0.190;33;30;35;215.26;217.25;216.59
5/19/22 6:10:00 PM;259.526;226.328;265.049;31;27;33;59.990;9;7;4;0.196;0.205;0.197;0.140;0.170;0.140;32;28;33;215.41;217.57;216.87
5/19/22 6:20:00 PM;236.661;217.384;222.167;29;26;28;60.000;6;7;4;0.193;0.203;0.194;0.150;0.150;0.150;29;27;28;215.33;217.32;216.84
5/19/22 6:30:00 PM;246.760;213.495;234.391;30;26;29;60.003;8;7;3;0.189;0.199;0.189;0.140;0.150;0.140;31;27;29;215.63;217.69;217.13
5/19/22 6:40:00 PM;243.902;198.135;222.555;29;24;28;59.995;8;7;2;0.177;0.187;0.178;0.180;0.180;0.200;30;25;28;215.79;218.04;217.51
5/19/22 6:50:00 PM;238.185;219.718;220.227;29;26;27;59.971;6;7;4;0.166;0.180;0.168;0.180;0.210;0.190;30;27;28;215.81;217.84;217.45
5/19/22 7:00:00 PM;246.569;203.190;226.436;30;24;28;60.013;8;8;2;0.168;0.180;0.170;0.180;0.190;0.190;31;25;29;216.26;218.47;217.96
5/19/22 7:10:00 PM;239.519;215.634;234.780;29;26;29;60.002;7;7;4;0.169;0.181;0.173;0.160;0.160;0.170;30;27;30;216.98;219.05;218.54
5/19/22 7:20:00 PM;255.716;201.051;234.974;31;24;30;59.984;9;8;2;0.171;0.181;0.173;0.180;0.170;0.170;32;25;30;216.96;219.31;218.70
5/19/22 7:30:00 PM;263.338;211.551;256.704;32;26;32;59.985;10;7;3;0.168;0.181;0.173;0.130;0.140;0.140;33;27;33;217.51;219.83;219.18
5/19/22 7:40:00 PM;249.618;219.718;240.212;30;27;30;59.993;8;7;4;0.164;0.175;0.169;0.130;0.140;0.140;31;28;31;217.71;219.87;219.31
5/19/22 7:50:00 PM;255.906;211.745;259.228;31;26;33;60.018;10;6;4;0.161;0.170;0.165;0.140;0.110;0.110;32;27;33;217.41;219.63;218.83
5/19/22 8:00:00 PM;236.280;179.274;231.675;28;22;29;60.001;9;6;2;0.157;0.164;0.162;0.150;0.150;0.150;30;23;29;217.36;219.69;218.84
5/19/22 8:10:00 PM;234.946;185.496;228.182;28;23;29;59.987;9;6;2;0.157;0.161;0.161;0.140;0.130;0.130;30;23;29;217.51;219.90;219.07
5/19/22 8:20:00 PM;239.329;187.440;227.406;29;23;29;60.002;9;7;2;0.155;0.158;0.159;0.110;0.100;0.110;30;24;29;217.55;219.97;219.17
5/19/22 8:30:00 PM;226.181;177.718;220.227;27;22;28;59.993;9;6;2;0.154;0.157;0.158;0.130;0.130;0.130;28;22;28;217.32;219.74;218.93
5/19/22 8:40:00 PM;247.141;184.913;233.615;30;22;30;59.993;10;6;2;0.150;0.153;0.151;0.130;0.130;0.130;31;23;30;217.41;220.02;219.12
5/19/22 8:50:00 PM;220.083;172.080;214.018;26;21;27;59.997;8;5;2;0.145;0.147;0.146;0.130;0.160;0.130;28;22;27;217.46;219.91;219.06
5/19/22 9:00:00 PM;240.662;177.524;234.197;29;22;30;59.995;10;6;2;0.141;0.141;0.140;0.140;0.140;0.140;30;22;30;217.77;220.48;219.44
5/19/22 9:10:00 PM;231.135;180.052;221.779;28;22;28;60.002;9;6;2;0.139;0.138;0.136;0.130;0.130;0.130;29;23;28;217.95;220.65;219.66
5/19/22 9:20:00 PM;227.514;174.996;226.048;27;21;29;60.010;9;6;2;0.132;0.133;0.131;0.120;0.120;0.120;29;22;29;217.98;220.77;219.61
5/19/22 9:30:00 PM;232.469;179.857;225.272;28;22;29;59.990;9;7;2;0.132;0.133;0.129;0.120;0.130;0.120;29;23;29;218.39;221.29;220.22
5/19/22 9:40:00 PM;211.890;162.357;213.242;25;20;27;59.996;9;5;2;0.132;0.130;0.128;0.130;0.110;0.120;27;21;27;218.89;221.77;220.62
5/19/22 9:50:00 PM;231.707;168.968;229.153;28;21;29;59.996;10;6;2;0.135;0.137;0.135;0.170;0.180;0.180;29;21;29;218.75;221.86;220.65
5/19/22 10:00:00 PM;214.176;165.274;212.078;26;20;27;60.016;8;6;2;0.136;0.140;0.136;0.160;0.170;0.160;27;21;27;218.95;222.00;220.89
5/19/22 10:10:00 PM;222.751;165.274;224.690;26;20;29;59.992;10;6;2;0.135;0.139;0.135;0.120;0.120;0.110;28;21;29;219.40;222.69;221.33
5/19/22 10:20:00 PM;215.700;172.468;208.779;26;21;27;59.986;8;7;2;0.139;0.143;0.139;0.160;0.160;0.160;27;22;27;218.90;222.12;220.91
5/19/22 10:30:00 PM;217.034;161.969;221.779;26;20;28;59.985;10;6;2;0.154;0.157;0.158;0.240;0.240;0.260;27;21;28;218.34;221.66;220.29
5/19/22 10:40:00 PM;218.559;167.996;209.167;26;20;27;59.994;8;6;2;0.158;0.163;0.163;0.180;0.190;0.190;28;21;27;219.01;222.30;221.07
5/19/22 10:50:00 PM;217.606;158.663;216.929;26;19;28;59.991;9;5;2;0.160;0.163;0.164;0.160;0.160;0.150;28;20;28;219.37;222.81;221.36
5/19/22 11:00:00 PM;214.176;166.830;217.705;26;21;28;59.990;9;5;3;0.162;0.163;0.164;0.170;0.150;0.140;27;21;28;219.83;223.15;221.84
5/19/22 11:10:00 PM;223.513;177.135;230.511;27;22;29;59.993;9;6;4;0.166;0.166;0.170;0.180;0.170;0.200;28;23;30;219.68;223.09;221.79
5/19/22 11:20:00 PM;204.649;168.774;218.093;25;21;28;60.003;8;5;4;0.167;0.167;0.171;0.140;0.140;0.140;26;22;28;219.86;223.18;221.89
5/19/22 11:30:00 PM;226.181;178.107;232.063;27;22;30;59.990;10;6;4;0.170;0.170;0.174;0.170;0.170;0.170;29;23;30;219.74;223.09;221.78
5/19/22 11:40:00 PM;206.745;171.691;216.152;25;21;28;59.996;9;5;4;0.173;0.173;0.177;0.170;0.170;0.170;26;22;28;219.56;222.84;221.58
5/19/22 11:50:00 PM;211.127;175.579;221.779;25;22;28;59.995;9;6;4;0.175;0.172;0.175;0.190;0.170;0.160;27;22;29;220.09;223.40;222.03
5/20/22 12:00:00 AM;223.322;190.940;244.481;27;24;31;59.990;10;6;5;0.175;0.173;0.176;0.170;0.180;0.170;28;24;31;219.60;222.87;221.54
5/20/22 12:10:00 AM;206.173;180.440;232.257;25;23;30;59.986;9;5;5;0.177;0.175;0.178;0.160;0.160;0.150;26;23;30;220.10;223.33;221.99
5/20/22 12:20:00 AM;232.278;187.829;251.272;27;23;32;60.003;11;5;5;0.175;0.173;0.175;0.120;0.120;0.110;30;24;32;220.53;223.89;222.42
5/20/22 12:30:00 AM;211.127;180.246;234.780;25;23;30;60.000;9;5;5;0.165;0.163;0.161;0.140;0.150;0.140;27;23;30;221.01;224.26;222.81
5/20/22 12:40:00 AM;216.082;179.274;240.795;26;23;31;59.997;10;5;5;0.165;0.162;0.159;0.180;0.180;0.170;28;23;31;221.20;224.46;222.95
5/20/22 12:50:00 AM;227.896;191.135;246.228;27;24;31;60.001;10;6;5;0.169;0.167;0.164;0.200;0.210;0.200;29;25;32;220.60;223.76;222.36
5/20/22 1:00:00 AM;210.937;179.274;237.108;25;22;30;59.985;10;5;5;0.170;0.170;0.172;0.190;0.190;0.220;27;23;31;220.81;223.93;222.43
5/20/22 1:10:00 AM;220.464;180.635;242.929;26;23;31;59.996;10;5;5;0.173;0.173;0.170;0.200;0.200;0.190;28;23;31;220.92;224.00;222.54
5/20/22 1:20:00 AM;212.842;179.857;230.705;26;23;29;59.999;9;5;5;0.173;0.175;0.173;0.150;0.160;0.170;27;23;30;221.54;224.59;223.13
5/20/22 1:30:00 AM;216.272;173.829;238.854;25;22;31;59.991;11;4;5;0.174;0.175;0.173;0.180;0.180;0.170;28;22;31;221.31;224.41;222.89
5/20/22 1:40:00 AM;217.034;181.996;233.033;26;23;30;59.998;10;5;5;0.173;0.175;0.171;0.150;0.160;0.150;28;23;30;221.59;224.56;223.08
5/20/22 1:50:00 AM;211.890;178.885;235.168;25;22;30;60.000;10;5;5;0.169;0.173;0.169;0.140;0.140;0.130;27;23;30;221.79;224.64;223.18
5/20/22 2:00:00 AM;202.743;176.552;227.600;24;22;29;60.001;9;5;5;0.175;0.180;0.176;0.230;0.240;0.230;26;23;30;222.04;224.86;223.42
5/20/22 2:10:00 AM;222.560;183.357;240.989;27;23;31;60.000;10;6;5;0.182;0.183;0.184;0.230;0.200;0.230;29;24;31;221.95;224.80;223.36
5/20/22 2:20:00 AM;203.696;172.080;227.406;24;22;29;59.999;9;5;5;0.187;0.188;0.189;0.200;0.200;0.200;26;22;30;222.14;224.92;223.51
5/20/22 2:30:00 AM;204.649;172.080;229.929;24;22;29;60.002;10;5;5;0.187;0.187;0.188;0.130;0.120;0.120;26;22;30;222.36;225.09;223.65
5/20/22 2:40:00 AM;224.275;182.774;242.153;27;23;31;59.995;11;6;5;0.188;0.188;0.189;0.190;0.190;0.180;29;24;31;222.04;224.78;223.32
5/20/22 2:50:00 AM;197.789;171.885;217.705;24;22;28;60.002;9;5;4;0.186;0.185;0.186;0.180;0.180;0.170;25;22;28;222.24;224.83;223.49
5/20/22 3:00:00 AM;205.030;174.413;229.735;24;22;29;59.985;10;5;5;0.183;0.183;0.180;0.150;0.160;0.150;26;23;30;222.40;224.93;223.56
5/20/22 3:10:00 AM;217.987;179.857;233.227;26;23;30;60.000;10;6;5;0.182;0.181;0.179;0.180;0.180;0.170;28;23;30;221.92;224.49;223.12
5/20/22 3:20:00 AM;199.504;155.358;206.257;24;19;27;60.014;9;5;3;0.184;0.181;0.180;0.180;0.160;0.190;26;20;27;222.57;225.13;223.78
5/20/22 3:30:00 AM;210.175;167.802;230.899;25;21;30;59.997;11;5;4;0.182;0.178;0.179;0.150;0.130;0.140;27;22;30;222.63;225.20;223.73
5/20/22 3:40:00 AM;212.271;182.190;227.600;26;23;29;60.000;9;6;5;0.183;0.178;0.179;0.170;0.170;0.160;27;24;30;222.57;225.07;223.77
5/20/22 3:50:00 AM;200.647;165.663;213.630;24;21;27;59.999;9;6;4;0.185;0.181;0.183;0.170;0.180;0.190;26;21;28;222.83;225.34;223.98
5/20/22 4:00:00 AM;207.126;160.802;219.063;25;20;28;59.986;10;5;4;0.180;0.176;0.182;0.190;0.200;0.220;27;21;28;222.53;225.05;223.66
5/20/22 4:10:00 AM;206.173;175.191;216.346;25;22;28;60.000;9;6;4;0.173;0.173;0.176;0.160;0.170;0.170;26;23;28;222.51;224.87;223.60
5/20/22 4:20:00 AM;197.979;159.635;209.943;24;20;27;59.999;9;5;4;0.171;0.171;0.174;0.180;0.180;0.190;25;21;27;222.68;225.00;223.65
5/20/22 4:30:00 AM;209.031;153.413;217.899;25;19;28;59.998;11;5;3;0.173;0.176;0.179;0.170;0.190;0.190;27;20;28;222.58;225.08;223.67
5/20/22 4:40:00 AM;211.890;179.079;224.302;26;22;29;60.004;9;6;4;0.171;0.174;0.178;0.160;0.170;0.170;27;23;29;223.03;225.37;223.99
5/20/22 4:50:00 AM;197.027;164.302;209.555;24;20;27;59.999;9;6;4;0.170;0.174;0.179;0.170;0.180;0.180;25;21;27;222.60;224.91;223.64
5/20/22 5:00:00 AM;198.932;148.747;199.272;24;18;26;59.991;9;6;3;0.171;0.173;0.179;0.160;0.150;0.150;26;19;26;222.84;225.13;223.84
5/20/22 5:10:00 AM;207.697;172.274;218.869;25;22;28;60.009;9;5;4;0.168;0.172;0.179;0.140;0.160;0.170;27;22;28;222.99;225.21;223.83
5/20/22 5:20:00 AM;183.117;143.497;205.869;22;18;27;59.988;9;4;4;0.165;0.171;0.176;0.140;0.150;0.150;24;19;27;223.27;225.49;224.04
5/20/22 5:30:00 AM;192.072;128.330;203.928;22;16;26;59.984;11;4;2;0.170;0.179;0.182;0.210;0.220;0.210;25;17;27;223.22;225.62;224.12
5/20/22 5:40:00 AM;188.071;153.413;210.137;22;19;27;59.999;9;4;4;0.168;0.178;0.182;0.140;0.160;0.170;24;20;27;223.15;225.25;223.94
5/20/22 5:50:00 AM;181.783;141.747;206.839;21;18;27;60.018;9;3;4;0.168;0.176;0.181;0.170;0.150;0.180;23;18;27;223.40;225.49;224.17
5/20/22 6:00:00 AM;166.730;123.080;197.913;19;16;26;60.001;10;2;3;0.173;0.180;0.183;0.230;0.230;0.230;21;16;26;223.25;225.28;223.94
5/20/22 6:10:00 AM;176.447;147.580;223.526;20;19;29;59.992;10;2;4;0.173;0.179;0.182;0.160;0.160;0.160;23;19;29;222.63;224.59;223.23
5/20/22 6:20:00 AM;167.682;132.414;200.630;20;17;26;60.008;9;3;3;0.170;0.176;0.179;0.130;0.130;0.140;22;17;26;222.82;224.71;223.47
5/20/22 6:30:00 AM;175.495;141.163;203.152;21;18;26;59.993;9;3;3;0.169;0.173;0.176;0.160;0.160;0.160;22;18;26;221.61;223.32;222.24
5/20/22 6:40:00 AM;177.400;151.469;222.750;20;19;28;59.995;10;2;4;0.171;0.175;0.178;0.180;0.190;0.190;23;19;29;221.20;222.79;221.65
5/20/22 6:50:00 AM;160.251;157.885;202.376;19;20;26;60.000;8;2;5;0.169;0.173;0.176;0.140;0.150;0.160;20;20;26;221.35;222.70;221.73
5/20/22 7:00:00 AM;143.864;160.996;184.331;18;20;23;59.982;5;2;5;0.174;0.179;0.183;0.210;0.220;0.220;18;21;24;220.75;221.89;221.15
5/20/22 7:10:00 AM;147.103;174.413;199.272;18;22;25;60.006;5;1;6;0.174;0.178;0.182;0.140;0.140;0.160;19;22;25;220.71;221.69;220.94
5/20/22 7:20:00 AM;176.066;166.830;230.317;20;21;29;60.003;9;2;5;0.175;0.177;0.182;0.160;0.140;0.150;22;21;29;220.24;221.50;220.49
5/20/22 7:30:00 AM;194.740;177.329;255.929;22;22;32;60.020;11;2;5;0.168;0.171;0.177;0.130;0.150;0.160;25;23;33;219.93;221.28;220.04
5/20/22 7:40:00 AM;196.836;200.662;263.302;23;25;33;59.995;9;1;7;0.170;0.172;0.177;0.170;0.170;0.170;25;25;33;218.80;219.87;218.88
5/20/22 7:50:00 AM;189.976;171.496;259.034;21;22;32;59.995;11;1;5;0.170;0.173;0.177;0.170;0.170;0.170;24;22;33;218.26;219.46;218.33
5/20/22 8:00:00 AM;201.409;208.829;261.944;24;26;32;59.997;9;2;6;0.165;0.172;0.174;0.190;0.220;0.210;25;26;33;217.83;218.75;217.85
5/20/22 8:10:00 AM;231.897;246.161;293.184;28;31;36;59.998;9;4;8;0.165;0.172;0.174;0.160;0.170;0.160;29;31;37;217.52;218.48;217.63
5/20/22 8:20:00 AM;226.371;221.273;279.989;26;28;34;60.010;10;3;7;0.169;0.175;0.177;0.180;0.170;0.180;28;28;35;217.09;218.12;217.30
5/20/22 8:30:00 AM;239.329;250.828;289.109;28;31;35;60.006;9;5;8;0.169;0.174;0.176;0.160;0.150;0.140;30;31;36;216.68;217.65;217.00
5/20/22 8:40:00 AM;215.891;238.967;272.616;26;30;33;59.988;8;4;8;0.171;0.175;0.176;0.200;0.200;0.190;27;30;34;216.02;216.87;216.32
5/20/22 8:50:00 AM;211.318;244.217;269.317;25;30;32;59.996;7;4;9;0.174;0.177;0.179;0.180;0.180;0.200;26;30;34;215.47;216.23;215.70
5/20/22 9:00:00 AM;245.807;259.189;310.452;29;32;38;59.984;9;4;9;0.175;0.176;0.178;0.220;0.210;0.210;31;32;39;215.28;216.17;215.50
5/20/22 9:10:00 AM;235.518;244.606;285.422;28;30;35;60.009;9;4;8;0.178;0.179;0.179;0.180;0.180;0.170;29;30;35;214.59;215.49;214.83
5/20/22 9:20:00 AM;243.330;267.355;314.139;29;33;38;60.007;9;3;9;0.178;0.179;0.179;0.170;0.150;0.160;30;33;39;214.21;215.23;214.46
5/20/22 9:30:00 AM;241.806;257.632;302.497;28;32;36;60.002;9;3;9;0.179;0.179;0.179;0.150;0.150;0.150;30;32;37;213.78;214.63;214.05
5/20/22 9:40:00 AM;240.281;252.189;300.169;28;31;36;59.986;9;2;8;0.182;0.181;0.180;0.200;0.190;0.190;29;31;37;212.74;213.64;213.03
5/20/22 9:50:00 AM;267.149;280.966;333.348;31;35;40;60.002;10;3;10;0.186;0.184;0.182;0.210;0.200;0.190;33;35;41;213.38;214.34;213.68
5/20/22 10:00:00 AM;270.769;259.966;337.617;31;32;41;60.000;12;3;8;0.182;0.177;0.177;0.140;0.140;0.160;33;32;42;213.45;214.61;213.80
5/20/22 10:10:00 AM;279.344;291.661;364.588;32;36;44;60.005;12;2;10;0.183;0.176;0.177;0.170;0.150;0.160;34;36;45;212.95;213.75;213.06
5/20/22 10:20:00 AM;276.295;291.272;344.602;32;36;41;59.990;11;4;9;0.181;0.175;0.175;0.160;0.160;0.150;34;36;43;212.92;213.84;213.13
5/20/22 10:30:00 AM;292.492;287.772;367.110;33;35;44;59.995;13;2;9;0.181;0.175;0.177;0.160;0.150;0.170;36;35;45;212.43;213.38;212.60
5/20/22 10:40:00 AM;288.300;315.382;377.200;33;39;45;59.999;12;2;11;0.181;0.175;0.179;0.200;0.200;0.210;35;39;46;212.20;212.99;212.30
5/20/22 10:50:00 AM;303.924;325.104;358.961;36;39;43;60.000;10;5;11;0.187;0.182;0.184;0.230;0.240;0.240;37;40;44;211.30;212.22;211.80
5/20/22 11:00:00 AM;304.115;319.271;387.096;35;39;46;60.032;12;3;11;0.183;0.179;0.182;0.180;0.180;0.190;37;39;48;211.89;212.94;212.27
5/20/22 11:10:00 AM;290.014;312.855;369.633;34;38;44;59.995;11;3;11;0.185;0.181;0.184;0.200;0.200;0.190;36;38;46;212.32;213.37;212.74
5/20/22 11:20:00 AM;316.501;296.910;370.021;36;36;45;59.997;14;4;8;0.186;0.185;0.189;0.190;0.200;0.220;39;36;45;211.66;212.92;212.29
5/20/22 11:30:00 AM;303.353;328.993;374.483;35;40;45;59.990;11;4;11;0.186;0.185;0.189;0.150;0.160;0.150;37;40;46;211.82;212.81;212.28
5/20/22 11:40:00 AM;303.543;313.438;393.305;35;38;47;60.004;13;2;11;0.184;0.183;0.187;0.170;0.160;0.170;37;38;48;212.22;213.25;212.61
5/20/22 11:50:00 AM;354.039;317.521;407.663;40;38;49;59.991;15;5;8;0.183;0.184;0.192;0.200;0.210;0.230;43;39;50;211.04;212.24;211.66
5/20/22 12:00:00 PM;335.556;321.799;417.753;38;39;50;60.009;15;3;10;0.193;0.195;0.203;0.250;0.260;0.270;41;39;51;211.22;212.32;211.69
5/20/22 12:10:00 PM;358.040;325.688;433.469;41;40;52;60.028;16;4;10;0.193;0.197;0.206;0.180;0.180;0.210;44;40;53;211.68;212.95;212.19
5/20/22 12:20:00 PM;341.081;304.105;459.082;37;37;55;59.990;19;2;10;0.197;0.208;0.211;0.210;0.270;0.220;41;37;56;211.03;212.36;211.16
5/20/22 12:30:00 PM;367.758;313.243;460.052;40;38;56;59.998;19;2;9;0.197;0.208;0.210;0.160;0.160;0.160;45;38;56;211.18;212.63;211.59
5/20/22 12:40:00 PM;354.420;315.577;454.813;39;39;55;59.994;18;1;10;0.196;0.207;0.208;0.180;0.190;0.170;43;39;56;211.58;213.13;212.03
5/20/22 12:50:00 PM;385.289;311.494;502.933;41;38;61;60.002;23;1;9;0.193;0.204;0.204;0.210;0.210;0.200;47;38;62;210.74;212.51;211.02
5/20/22 1:00:00 PM;368.330;306.633;494.202;39;37;60;59.998;22;1;9;0.194;0.207;0.204;0.190;0.210;0.200;45;37;61;210.82;212.57;211.26
5/20/22 1:10:00 PM;387.194;307.410;501.963;41;37;61;59.997;23;1;9;0.195;0.208;0.206;0.210;0.220;0.210;47;38;61;210.31;212.15;210.72
5/20/22 1:20:00 PM;334.031;300.605;471.500;35;36;57;59.993;20;0;10;0.196;0.208;0.204;0.200;0.200;0.200;40;37;58;210.31;211.90;210.61
5/20/22 1:30:00 PM;360.899;324.132;483.724;39;39;58;60.008;20;1;11;0.197;0.211;0.205;0.170;0.200;0.170;44;40;59;210.65;212.31;211.17
5/20/22 1:40:00 PM;341.653;337.160;427.260;39;41;51;60.005;15;4;11;0.196;0.211;0.205;0.150;0.170;0.160;42;41;52;210.49;211.92;211.19
5/20/22 1:50:00 PM;342.987;349.409;433.664;39;42;52;60.006;15;4;12;0.193;0.208;0.199;0.160;0.150;0.160;42;43;53;211.15;212.62;211.86
5/20/22 2:00:00 PM;354.039;366.520;445.111;41;44;53;59.987;14;5;13;0.184;0.200;0.191;0.160;0.180;0.200;43;45;55;210.79;212.25;211.55
5/20/22 2:10:00 PM;317.835;347.854;391.752;37;42;46;59.996;10;5;12;0.317;0.508;0.311;0.680;1.140;0.660;39;42;48;210.42;211.73;211.21
5/20/22 2:20:00 PM;332.507;356.993;416.783;39;43;49;60.004;12;4;13;0.316;0.506;0.309;0.150;0.140;0.140;40;44;51;210.55;212.07;211.39
5/20/22 2:30:00 PM;330.601;355.632;436.962;37;43;52;60.005;14;3;13;0.316;0.506;0.310;0.170;0.180;0.190;40;43;53;209.60;211.26;210.33
5/20/22 2:40:00 PM;329.267;334.049;442.977;37;40;53;60.013;16;2;12;0.320;0.521;0.318;0.270;0.530;0.320;40;41;54;209.27;211.06;210.08
5/20/22 2:50:00 PM;347.560;343.187;457.724;39;41;54;60.003;16;2;12;0.321;0.522;0.319;0.230;0.250;0.230;42;42;56;209.20;211.15;210.07
5/20/22 3:00:00 PM;371.569;373.715;502.351;41;45;59;59.993;18;2;14;0.320;0.522;0.318;0.170;0.190;0.190;45;45;61;208.64;210.56;209.35
5/20/22 3:10:00 PM;316.691;359.715;444.917;36;43;52;59.996;13;1;14;0.319;0.521;0.318;0.190;0.210;0.190;38;43;54;208.44;210.07;209.18
5/20/22 3:20:00 PM;377.286;385.381;474.993;43;46;56;60.008;15;5;13;0.319;0.521;0.317;0.200;0.170;0.180;45;47;58;208.32;210.29;209.38
