7 May 2022 - 14 May 2022
Date/time;1000KVAFIMEED7_20220514_160405_10m_STD.Current L1 (A);1000KVAFIMEED7_20220514_160405_10m_STD.Current L2 (A);1000KVAFIMEED7_20220514_160405_10m_STD.Current L3 (A);1000KVAFIMEED7_20220514_160405_10m_STD.Active power III (kW);1000KVAFIMEED7_20220514_160405_10m_STD.Frequency (Hz);1000KVAFIMEED7_20220514_160405_10m_STD.Inductive power III (kvarL);1000KVAFIMEED7_20220514_160405_10m_STD.Plt L1;1000KVAFIMEED7_20220514_160405_10m_STD.Plt L2;1000KVAFIMEED7_20220514_160405_10m_STD.Plt L3;1000KVAFIMEED7_20220514_160405_10m_STD.Pst  L1;1000KVAFIMEED7_20220514_160405_10m_STD.Pst  L2;1000KVAFIMEED7_20220514_160405_10m_STD.Pst  L3;1000KVAFIMEED7_20220514_160405_10m_STD.Apparent power  III (kVA);1000KVAFIMEED7_20220514_160405_10m_STD.Voltage L12 (V);1000KVAFIMEED7_20220514_160405_10m_STD.Voltage L23 (V);1000KVAFIMEED7_20220514_160405_10m_STD.Voltage L31 (V)
5/12/22 3:20:00 PM;717.987;701.153;668.444;247;59.976;84;0.172;0.173;0.186;0.160;0.150;0.180;261;217.06;217.20;215.76
5/12/22 3:30:00 PM;742.948;699.597;702.399;253;59.996;85;0.170;0.171;0.183;0.170;0.170;0.160;267;216.39;216.32;214.96
5/12/22 3:40:00 PM;753.619;713.791;683.384;254;60.002;82;0.172;0.173;0.185;0.190;0.190;0.200;268;216.67;216.80;215.27
5/12/22 3:50:00 PM;742.567;706.597;680.086;252;59.993;84;0.174;0.174;0.186;0.180;0.180;0.190;266;216.61;216.76;215.16
5/12/22 4:00:00 PM;719.892;681.709;666.115;245;60.002;84;0.169;0.168;0.181;0.150;0.140;0.170;259;217.58;217.73;216.08
5/12/22 4:10:00 PM;786.012;756.374;724.131;269;60.011;93;0.170;0.169;0.182;0.170;0.170;0.180;285;217.99;218.19;216.61
5/12/22 4:20:00 PM;696.455;689.097;659.130;244;60.009;78;0.171;0.169;0.183;0.150;0.150;0.170;258;218.68;218.89;217.27
5/12/22 4:30:00 PM;779.153;749.568;740.042;269;59.986;93;0.171;0.169;0.183;0.170;0.170;0.170;285;218.34;218.44;216.86
5/12/22 4:40:00 PM;757.621;733.819;693.474;260;60.000;89;0.170;0.167;0.180;0.190;0.180;0.190;275;218.55;218.78;217.12
5/12/22 4:50:00 PM;788.871;755.596;745.863;272;60.010;94;0.166;0.165;0.175;0.140;0.150;0.150;288;218.51;218.67;217.07
5/12/22 5:00:00 PM;705.029;682.292;662.234;245;60.021;79;0.167;0.166;0.176;0.170;0.180;0.190;258;218.83;218.98;217.40
5/12/22 5:10:00 PM;804.305;767.457;755.564;277;59.997;97;0.170;0.167;0.179;0.180;0.160;0.180;293;218.72;218.86;217.26
5/12/22 5:20:00 PM;728.467;695.125;692.310;252;60.010;87;0.171;0.169;0.179;0.180;0.170;0.180;267;219.02;219.11;217.56
5/12/22 5:30:00 PM;708.078;673.542;656.802;244;60.014;81;0.169;0.167;0.179;0.140;0.140;0.160;258;219.64;219.84;218.23
5/12/22 5:40:00 PM;774.198;727.791;710.549;266;60.001;89;0.165;0.162;0.175;0.140;0.140;0.160;280;220.03;220.26;218.57
5/12/22 5:50:00 PM;719.130;695.708;676.205;250;59.992;86;0.165;0.163;0.177;0.180;0.190;0.210;264;219.50;219.70;218.12
5/12/22 6:00:00 PM;707.125;659.154;656.413;243;60.006;81;0.167;0.166;0.178;0.170;0.170;0.180;257;220.30;220.38;218.78
5/12/22 6:10:00 PM;702.552;689.875;631.383;244;60.002;81;0.165;0.164;0.176;0.150;0.150;0.160;258;220.99;221.33;219.64
5/12/22 6:20:00 PM;722.941;701.930;664.175;251;60.005;87;0.169;0.168;0.180;0.190;0.190;0.210;266;221.25;221.47;219.79
5/12/22 6:30:00 PM;680.448;673.542;639.921;240;59.982;83;0.168;0.167;0.181;0.160;0.160;0.180;254;221.44;221.74;220.16
5/12/22 6:40:00 PM;617.567;604.321;559.203;216;60.005;69;0.165;0.164;0.179;0.160;0.150;0.170;228;221.89;222.27;220.66
5/12/22 6:50:00 PM;683.497;663.626;623.234;238;60.015;84;0.165;0.163;0.179;0.140;0.130;0.150;252;222.03;222.47;220.70
5/12/22 7:00:00 PM;622.903;612.682;579.770;220;60.028;76;0.165;0.162;0.179;0.170;0.170;0.180;233;222.89;223.22;221.50
5/12/22 7:10:00 PM;625.380;589.933;561.337;217;59.994;70;0.166;0.167;0.183;0.190;0.210;0.220;229;223.41;223.75;221.85
5/12/22 7:20:00 PM;678.543;653.904;617.801;236;59.995;82;0.164;0.167;0.181;0.150;0.160;0.160;250;222.87;223.17;221.31
5/12/22 7:30:00 PM;571.074;572.627;527.187;205;60.007;65;0.165;0.168;0.183;0.160;0.160;0.180;215;223.61;224.15;222.35
5/12/22 7:40:00 PM;649.961;629.404;581.323;227;59.990;75;0.166;0.169;0.183;0.150;0.150;0.160;240;223.64;224.04;222.13
5/12/22 7:50:00 PM;644.244;640.487;583.845;228;59.996;80;0.162;0.164;0.178;0.130;0.130;0.150;242;224.30;224.85;222.94
5/12/22 8:00:00 PM;593.749;564.461;544.262;209;60.004;67;0.169;0.173;0.187;0.230;0.240;0.260;221;225.00;225.40;223.58
5/12/22 8:10:00 PM;651.295;634.265;589.084;228;60.000;80;0.169;0.173;0.187;0.150;0.150;0.160;242;224.03;224.52;222.61
5/12/22 8:20:00 PM;597.179;571.850;546.979;209;59.989;72;0.165;0.169;0.183;0.140;0.150;0.160;221;223.91;224.37;222.47
5/12/22 8:30:00 PM;553.924;557.267;495.948;197;60.018;66;0.167;0.172;0.184;0.180;0.190;0.190;208;224.44;225.01;223.04
5/12/22 8:40:00 PM;575.837;585.849;505.844;203;59.995;71;0.168;0.173;0.186;0.170;0.170;0.190;216;224.19;224.95;222.80
5/12/22 8:50:00 PM;490.662;512.156;430.171;176;59.996;54;0.177;0.185;0.195;0.230;0.250;0.250;185;223.98;224.68;222.65
5/12/22 9:00:00 PM;495.807;521.489;426.678;176;60.013;55;0.177;0.187;0.197;0.180;0.190;0.200;186;223.66;224.55;222.48
5/12/22 9:10:00 PM;373.284;402.686;344.408;140;60.005;38;0.174;0.182;0.192;0.150;0.160;0.160;146;225.26;226.02;224.09
5/12/22 9:20:00 PM;324.885;351.354;329.080;126;60.002;34;0.176;0.183;0.193;0.180;0.170;0.180;131;225.69;226.37;224.53
5/12/22 9:30:00 PM;293.825;315.382;286.198;112;59.999;28;0.176;0.182;0.191;0.150;0.150;0.150;117;226.28;227.05;225.07
5/12/22 9:40:00 PM;286.585;315.188;283.094;110;60.005;30;0.176;0.183;0.192;0.160;0.160;0.170;116;226.63;227.44;225.43
5/12/22 9:50:00 PM;297.255;326.660;296.094;115;60.006;34;0.177;0.183;0.192;0.140;0.140;0.150;120;226.96;227.78;225.62
5/12/22 10:00:00 PM;240.281;272.022;240.407;95;59.997;22;0.173;0.177;0.183;0.200;0.180;0.190;99;227.82;228.71;226.53
5/12/22 10:10:00 PM;190.358;221.662;198.107;77;59.984;14;0.176;0.181;0.188;0.190;0.200;0.210;80;227.89;228.82;226.57
5/12/22 10:20:00 PM;155.106;180.829;169.196;65;59.995;9;0.177;0.181;0.188;0.150;0.160;0.160;66;227.40;228.38;226.08
5/12/22 10:30:00 PM;157.202;181.607;164.734;64;60.000;10;0.174;0.178;0.184;0.130;0.140;0.140;66;227.87;228.89;226.53
5/12/22 10:40:00 PM;157.393;179.663;160.853;64;60.001;7;0.185;0.192;0.196;0.260;0.280;0.280;66;227.97;229.04;226.60
5/12/22 10:50:00 PM;160.823;185.885;170.361;67;60.001;10;0.190;0.196;0.204;0.270;0.280;0.300;68;228.44;229.51;227.12
5/12/22 11:00:00 PM;166.348;191.524;173.077;68;59.997;9;0.195;0.200;0.209;0.230;0.230;0.250;70;227.74;228.78;226.42
5/12/22 11:10:00 PM;143.673;167.802;155.420;60;60.005;7;0.199;0.204;0.215;0.210;0.220;0.240;61;227.85;228.87;226.53
5/12/22 11:20:00 PM;159.870;181.802;162.599;65;60.006;9;0.198;0.203;0.214;0.150;0.150;0.160;66;227.94;229.02;226.66
5/12/22 11:30:00 PM;162.537;188.801;170.167;67;60.000;10;0.201;0.206;0.217;0.200;0.200;0.210;69;227.71;228.81;226.48
5/12/22 11:40:00 PM;152.057;177.329;161.823;63;60.016;8;0.204;0.208;0.220;0.200;0.190;0.210;65;229.11;230.22;227.84
5/12/22 11:50:00 PM;155.868;180.052;162.793;65;59.992;9;0.206;0.211;0.222;0.180;0.190;0.190;66;228.87;229.99;227.68
5/13/22 12:00:00 AM;153.391;176.163;161.435;64;60.005;8;0.202;0.209;0.220;0.130;0.140;0.150;65;228.95;230.12;227.87
5/13/22 12:10:00 AM;157.012;184.329;168.808;66;60.005;12;0.203;0.209;0.219;0.200;0.200;0.200;68;229.13;230.33;228.08
5/13/22 12:20:00 AM;149.961;174.607;160.077;63;60.016;9;0.204;0.210;0.221;0.180;0.180;0.190;64;229.76;230.96;228.69
5/13/22 12:30:00 AM;158.155;180.829;160.271;65;60.002;11;0.205;0.211;0.222;0.160;0.170;0.170;66;229.78;230.96;228.69
5/13/22 12:40:00 AM;148.627;171.302;156.002;62;60.012;8;0.199;0.203;0.214;0.200;0.210;0.210;63;230.00;231.21;228.92
5/13/22 12:50:00 AM;157.964;185.690;169.778;67;60.014;9;0.189;0.192;0.202;0.180;0.180;0.190;68;229.95;231.19;228.92
5/13/22 1:00:00 AM;147.484;169.746;157.166;62;60.022;6;0.184;0.188;0.195;0.180;0.190;0.190;63;229.83;231.07;228.79
5/13/22 1:10:00 AM;154.344;176.552;156.584;64;59.996;9;0.179;0.183;0.189;0.160;0.170;0.170;65;230.07;231.35;229.02
5/13/22 1:20:00 AM;151.676;176.746;161.047;64;59.996;9;0.180;0.184;0.189;0.160;0.170;0.170;65;229.53;230.82;228.55
5/13/22 1:30:00 AM;148.627;173.052;157.748;62;59.996;10;0.181;0.185;0.189;0.210;0.210;0.210;64;229.84;231.13;228.94
5/13/22 1:40:00 AM;149.390;173.052;156.002;62;60.007;11;0.177;0.182;0.185;0.150;0.150;0.150;64;230.36;231.60;229.40
5/13/22 1:50:00 AM;158.155;179.274;157.942;65;60.004;13;0.175;0.180;0.182;0.150;0.160;0.160;66;230.70;231.97;229.78
5/13/22 2:00:00 AM;146.531;167.024;154.256;61;59.994;6;0.180;0.183;0.187;0.200;0.190;0.210;62;230.45;231.78;229.60
5/13/22 2:10:00 AM;148.056;168.580;155.226;62;59.999;7;0.181;0.186;0.190;0.210;0.220;0.230;63;230.25;231.51;229.40
5/13/22 2:20:00 AM;157.202;181.413;164.152;65;60.002;9;0.179;0.184;0.188;0.150;0.160;0.160;67;229.67;230.95;228.89
5/13/22 2:30:00 AM;142.149;158.663;141.838;58;60.005;5;0.178;0.183;0.187;0.140;0.150;0.150;59;230.35;231.57;229.51
5/13/22 2:40:00 AM;153.010;158.080;137.763;59;59.993;10;0.178;0.182;0.188;0.200;0.200;0.220;60;230.39;231.65;229.51
5/13/22 2:50:00 AM;151.486;174.024;160.077;63;59.996;9;0.183;0.187;0.193;0.230;0.230;0.240;64;229.86;231.05;229.08
5/13/22 3:00:00 AM;144.054;165.469;154.256;60;59.998;9;0.183;0.187;0.194;0.180;0.190;0.200;62;230.31;231.51;229.61
5/13/22 3:10:00 AM;153.772;175.774;156.196;63;60.008;9;0.184;0.187;0.196;0.180;0.170;0.190;65;230.52;231.71;229.84
5/13/22 3:20:00 AM;151.105;161.969;142.808;60;60.014;6;0.183;0.186;0.195;0.140;0.150;0.160;61;230.76;231.91;230.04
5/13/22 3:30:00 AM;150.914;168.385;152.898;62;59.999;9;0.180;0.184;0.193;0.180;0.190;0.180;63;230.84;232.04;230.24
5/13/22 3:40:00 AM;141.768;159.052;145.136;58;59.996;6;0.183;0.186;0.194;0.180;0.180;0.180;59;230.46;231.59;229.88
5/13/22 3:50:00 AM;159.489;166.830;142.226;61;59.991;7;0.188;0.192;0.199;0.220;0.230;0.220;62;229.94;231.13;229.41
5/13/22 4:00:00 AM;143.483;162.746;149.405;60;60.006;5;0.188;0.193;0.197;0.190;0.200;0.190;61;230.50;231.64;229.96
5/13/22 4:10:00 AM;152.819;171.691;154.256;63;59.998;7;0.189;0.194;0.197;0.220;0.230;0.230;64;230.83;231.99;230.30
5/13/22 4:20:00 AM;142.339;147.386;132.524;56;60.001;3;0.189;0.194;0.197;0.160;0.150;0.160;56;230.96;232.16;230.36
5/13/22 4:30:00 AM;157.774;177.329;157.748;65;59.992;8;0.190;0.194;0.198;0.150;0.160;0.160;66;231.04;232.24;230.56
5/13/22 4:40:00 AM;147.484;165.663;148.823;61;60.007;6;0.187;0.191;0.194;0.160;0.160;0.170;62;230.92;232.07;230.47
5/13/22 4:50:00 AM;150.723;157.108;137.181;58;59.994;5;0.182;0.189;0.189;0.190;0.210;0.200;59;230.52;231.72;230.01
5/13/22 5:00:00 AM;139.481;155.747;145.330;57;60.001;4;0.183;0.191;0.189;0.190;0.210;0.200;59;229.76;230.97;229.34
5/13/22 5:10:00 AM;165.205;180.829;156.002;65;60.000;9;0.187;0.196;0.193;0.220;0.230;0.230;67;229.68;230.83;229.24
5/13/22 5:20:00 AM;142.149;148.358;131.360;55;60.002;4;0.189;0.198;0.194;0.170;0.180;0.170;56;230.17;231.40;229.71
5/13/22 5:30:00 AM;145.388;163.719;151.927;61;59.999;6;0.186;0.195;0.193;0.140;0.150;0.160;61;230.51;231.71;230.11
5/13/22 5:40:00 AM;148.818;161.969;145.524;60;59.991;5;0.190;0.199;0.196;0.220;0.220;0.220;61;230.21;231.33;229.78
5/13/22 5:50:00 AM;158.726;164.496;143.584;61;60.012;6;0.185;0.193;0.191;0.160;0.160;0.160;62;229.81;230.89;229.41
5/13/22 6:00:00 AM;138.719;156.135;144.166;57;60.011;4;0.188;0.197;0.195;0.220;0.240;0.230;58;229.49;230.52;229.13
5/13/22 6:10:00 AM;155.868;167.413;146.106;61;60.000;6;0.184;0.193;0.191;0.180;0.190;0.180;62;229.54;230.56;229.14
5/13/22 6:20:00 AM;146.150;155.163;138.151;57;59.995;4;0.193;0.201;0.199;0.250;0.240;0.250;58;229.37;230.28;228.90
5/13/22 6:30:00 AM;153.963;174.802;158.525;63;60.004;8;0.194;0.201;0.200;0.160;0.160;0.170;64;229.11;230.00;228.69
5/13/22 6:40:00 AM;185.022;178.496;169.390;70;60.002;7;0.192;0.200;0.198;0.130;0.130;0.130;70;228.27;229.09;227.76
5/13/22 6:50:00 AM;191.882;181.607;171.719;71;60.016;8;0.188;0.195;0.193;0.120;0.130;0.130;72;228.27;229.09;227.82
5/13/22 7:00:00 AM;185.975;189.774;185.689;73;60.007;7;0.185;0.190;0.190;0.140;0.150;0.150;74;228.17;228.87;227.75
5/13/22 7:10:00 AM;223.322;214.079;193.839;81;59.991;11;0.180;0.185;0.185;0.170;0.180;0.180;83;226.95;227.67;226.51
5/13/22 7:20:00 AM;346.607;346.882;315.109;124;60.003;38;0.187;0.191;0.193;0.240;0.240;0.250;131;225.61;226.20;225.23
5/13/22 7:30:00 AM;380.906;375.270;344.990;136;59.999;47;0.189;0.194;0.195;0.170;0.190;0.180;144;225.97;226.65;225.58
5/13/22 7:40:00 AM;375.761;375.270;332.572;134;60.019;45;0.186;0.191;0.193;0.190;0.190;0.200;142;226.21;226.92;225.80
5/13/22 7:50:00 AM;419.206;408.325;360.707;146;60.035;50;0.187;0.192;0.194;0.170;0.180;0.180;155;225.51;226.23;225.09
5/13/22 8:00:00 AM;412.918;411.825;344.990;144;59.979;47;0.184;0.186;0.189;0.190;0.180;0.180;152;225.11;226.00;224.79
5/13/22 8:10:00 AM;479.991;464.907;396.215;164;59.981;54;0.184;0.185;0.191;0.180;0.180;0.200;174;224.14;224.96;223.77
5/13/22 8:20:00 AM;525.533;519.933;436.574;180;60.010;64;0.175;0.178;0.183;0.170;0.170;0.180;191;223.59;224.46;223.28
5/13/22 8:30:00 AM;550.685;518.962;447.052;185;60.003;63;0.177;0.181;0.186;0.190;0.200;0.210;196;223.39;224.19;222.88
5/13/22 8:40:00 AM;523.245;513.712;429.201;179;60.006;60;0.179;0.184;0.189;0.170;0.180;0.180;189;223.01;223.91;222.66
5/13/22 8:50:00 AM;494.854;486.879;404.364;170;60.019;53;0.183;0.188;0.193;0.180;0.190;0.190;179;223.14;224.10;222.90
5/13/22 9:00:00 AM;496.760;481.824;432.499;172;60.011;58;0.182;0.186;0.192;0.110;0.110;0.130;182;223.10;223.88;222.80
5/13/22 9:10:00 AM;520.388;485.129;437.544;176;60.001;57;0.184;0.189;0.195;0.200;0.210;0.210;185;222.49;223.18;222.05
5/13/22 9:20:00 AM;544.206;496.990;470.142;184;59.996;58;0.176;0.181;0.189;0.160;0.160;0.200;194;222.07;222.60;221.68
5/13/22 9:30:00 AM;551.257;510.017;441.813;183;60.004;59;0.177;0.180;0.190;0.180;0.180;0.190;193;221.82;222.59;221.42
5/13/22 9:40:00 AM;590.510;510.601;453.843;190;59.992;58;0.175;0.178;0.190;0.170;0.160;0.200;199;221.82;222.45;221.25
5/13/22 9:50:00 AM;566.119;521.294;440.455;186;60.001;54;0.174;0.176;0.189;0.160;0.160;0.170;195;221.30;222.03;220.86
5/13/22 10:00:00 AM;576.409;526.934;470.336;192;59.999;55;0.173;0.177;0.193;0.180;0.190;0.220;201;221.04;221.66;220.60
5/13/22 10:10:00 AM;589.747;555.128;481.396;198;59.995;60;0.174;0.179;0.193;0.190;0.200;0.210;207;220.32;220.98;219.89
5/13/22 10:20:00 AM;617.758;575.155;516.710;209;59.998;61;0.173;0.179;0.193;0.160;0.160;0.170;218;220.73;221.39;220.25
5/13/22 10:30:00 AM;594.892;574.572;500.411;205;60.006;58;0.173;0.178;0.192;0.180;0.190;0.200;213;221.25;222.05;220.89
5/13/22 10:40:00 AM;634.336;605.877;542.322;216;60.001;66;0.182;0.187;0.202;0.250;0.260;0.270;227;220.43;221.14;220.00
5/13/22 10:50:00 AM;603.276;608.210;534.949;212;60.009;66;0.181;0.187;0.202;0.170;0.180;0.190;222;220.41;221.15;220.12
5/13/22 11:00:00 AM;595.654;589.738;525.441;209;59.997;62;0.184;0.189;0.204;0.160;0.160;0.180;218;221.03;221.61;220.63
5/13/22 11:10:00 AM;599.084;594.794;523.500;208;60.020;63;0.187;0.191;0.207;0.230;0.230;0.240;218;220.27;220.98;219.91
5/13/22 11:20:00 AM;630.906;597.905;542.710;215;60.004;65;0.188;0.193;0.207;0.180;0.190;0.200;225;220.23;220.80;219.74
5/13/22 11:30:00 AM;636.241;619.682;543.486;216;59.984;69;0.188;0.192;0.207;0.170;0.170;0.190;229;219.94;220.59;219.48
5/13/22 11:40:00 AM;681.973;630.571;575.696;228;60.000;72;0.200;0.208;0.254;0.280;0.300;0.460;240;219.96;220.49;219.34
5/13/22 11:50:00 AM;633.574;591.294;540.382;214;60.003;67;0.202;0.210;0.256;0.190;0.190;0.210;224;220.17;220.69;219.65
5/13/22 12:00:00 PM;647.865;617.932;578.218;221;60.008;75;0.200;0.208;0.253;0.150;0.150;0.170;235;220.68;221.13;220.22
5/13/22 12:10:00 PM;628.810;578.849;559.591;214;59.995;67;0.199;0.205;0.251;0.170;0.150;0.170;225;220.71;221.06;220.09
5/13/22 12:20:00 PM;690.929;645.543;593.935;231;59.996;77;0.203;0.209;0.254;0.220;0.220;0.230;245;219.66;220.18;219.10
5/13/22 12:30:00 PM;700.266;657.792;597.816;235;60.008;78;0.203;0.207;0.253;0.170;0.160;0.170;248;219.58;220.16;219.02
5/13/22 12:40:00 PM;643.863;592.460;546.785;216;59.994;62;0.196;0.199;0.247;0.180;0.170;0.190;227;220.39;220.89;219.72
5/13/22 12:50:00 PM;715.509;655.848;618.965;239;60.003;79;0.197;0.199;0.248;0.180;0.180;0.200;252;219.55;220.04;218.79
5/13/22 1:00:00 PM;659.679;625.904;572.397;223;59.999;70;0.197;0.199;0.248;0.160;0.160;0.170;235;218.79;219.41;218.21
5/13/22 1:10:00 PM;645.197;590.321;541.934;215;60.000;64;0.191;0.193;0.245;0.160;0.160;0.200;225;219.51;220.08;218.82
5/13/22 1:20:00 PM;612.042;587.988;538.053;210;60.005;64;0.191;0.193;0.245;0.180;0.190;0.200;220;219.32;219.95;218.81
5/13/22 1:30:00 PM;621.569;584.294;559.397;213;60.008;67;0.191;0.194;0.245;0.180;0.190;0.190;224;219.52;219.93;218.82
5/13/22 1:40:00 PM;629.763;595.571;564.054;215;60.006;70;0.179;0.178;0.194;0.190;0.190;0.210;226;219.20;219.56;218.38
5/13/22 1:50:00 PM;619.664;573.988;545.039;210;60.001;63;0.179;0.178;0.194;0.190;0.190;0.210;219;218.76;219.21;218.03
5/13/22 2:00:00 PM;640.814;609.182;578.218;219;60.000;70;0.181;0.180;0.197;0.180;0.180;0.200;231;219.06;219.41;218.25
5/13/22 2:10:00 PM;615.281;584.294;563.666;213;59.993;65;0.182;0.183;0.199;0.180;0.190;0.200;223;219.35;219.69;218.54
5/13/22 2:20:00 PM;635.670;629.210;592.383;223;60.002;72;0.176;0.177;0.194;0.160;0.150;0.170;235;219.34;219.84;218.67
5/13/22 2:30:00 PM;646.340;596.544;577.830;219;59.999;70;0.177;0.179;0.196;0.180;0.190;0.200;231;219.80;220.19;218.87
5/13/22 2:40:00 PM;589.747;556.878;528.352;202;59.999;61;0.177;0.180;0.197;0.180;0.180;0.200;212;219.47;220.02;218.61
5/13/22 2:50:00 PM;674.923;617.154;607.517;228;59.999;74;0.180;0.183;0.200;0.210;0.210;0.230;240;219.15;219.42;218.02
5/13/22 3:00:00 PM;675.685;636.209;605.965;229;60.001;75;0.181;0.185;0.201;0.170;0.180;0.190;242;218.43;218.79;217.43
5/13/22 3:10:00 PM;631.287;587.016;565.024;214;60.000;66;0.181;0.185;0.199;0.160;0.160;0.180;225;218.73;218.98;217.60
5/13/22 3:20:00 PM;622.141;600.238;557.845;214;60.002;66;0.185;0.188;0.203;0.220;0.220;0.240;224;218.69;219.06;217.68
5/13/22 3:30:00 PM;654.534;600.238;584.427;221;60.003;68;0.188;0.188;0.205;0.210;0.200;0.210;232;218.78;218.94;217.53
5/13/22 3:40:00 PM;686.927;636.209;627.697;233;59.997;75;0.190;0.190;0.206;0.210;0.210;0.220;245;218.06;218.18;216.79
5/13/22 3:50:00 PM;645.197;608.016;595.293;221;60.004;69;0.189;0.190;0.204;0.180;0.180;0.190;233;218.83;218.95;217.51
5/13/22 4:00:00 PM;654.724;610.543;598.592;223;59.993;71;0.189;0.190;0.205;0.180;0.190;0.210;235;218.76;218.88;217.39
5/13/22 4:10:00 PM;656.249;615.015;598.786;223;60.008;73;0.190;0.190;0.206;0.200;0.190;0.210;235;218.43;218.50;217.11
5/13/22 4:20:00 PM;649.389;612.099;582.875;221;59.996;69;0.191;0.191;0.207;0.170;0.170;0.190;232;218.33;218.45;216.92
5/13/22 4:30:00 PM;655.868;602.182;599.174;223;60.001;69;0.190;0.189;0.206;0.160;0.160;0.180;233;218.25;218.26;216.86
5/13/22 4:40:00 PM;695.311;657.015;642.831;238;60.011;77;0.189;0.189;0.205;0.170;0.180;0.190;251;218.73;218.95;217.34
5/13/22 4:50:00 PM;694.930;669.653;656.802;243;60.002;77;0.186;0.187;0.202;0.170;0.180;0.190;255;219.21;219.29;217.81
5/13/22 5:00:00 PM;677.781;658.181;642.831;237;60.009;77;0.187;0.187;0.202;0.190;0.180;0.200;250;219.18;219.24;217.75
5/13/22 5:10:00 PM;685.593;669.459;653.697;241;60.020;79;0.188;0.188;0.204;0.180;0.180;0.200;254;219.53;219.63;217.98
5/13/22 5:20:00 PM;651.295;638.348;623.234;229;59.996;75;0.186;0.187;0.202;0.200;0.210;0.220;242;219.24;219.44;217.85
5/13/22 5:30:00 PM;640.243;610.349;603.637;223;60.001;71;0.184;0.185;0.201;0.180;0.180;0.200;235;219.65;219.76;218.17
5/13/22 5:40:00 PM;691.881;669.848;656.025;242;60.003;82;0.179;0.180;0.197;0.150;0.150;0.170;257;220.74;220.90;219.31
5/13/22 5:50:00 PM;614.900;603.155;572.591;216;60.013;69;0.187;0.190;0.204;0.250;0.260;0.260;227;220.38;220.59;218.96
5/13/22 6:00:00 PM;694.359;661.098;649.622;240;59.990;85;0.188;0.190;0.203;0.190;0.190;0.200;255;220.99;221.04;219.44
5/13/22 6:10:00 PM;638.337;615.599;594.905;223;60.004;77;0.186;0.190;0.202;0.180;0.190;0.200;236;221.98;222.19;220.59
5/13/22 6:20:00 PM;676.256;638.348;626.144;234;60.004;83;0.187;0.191;0.202;0.180;0.180;0.190;249;222.52;222.68;221.11
5/13/22 6:30:00 PM;681.401;638.737;627.115;236;59.998;83;0.187;0.192;0.203;0.170;0.180;0.190;250;222.92;223.06;221.43
5/13/22 6:40:00 PM;599.084;590.905;544.262;210;59.994;70;0.189;0.193;0.205;0.190;0.200;0.210;223;223.02;223.29;221.71
5/13/22 6:50:00 PM;609.183;615.793;546.397;215;59.983;75;0.191;0.195;0.206;0.200;0.200;0.210;228;222.95;223.41;221.78
5/13/22 7:00:00 PM;591.462;585.266;534.561;208;60.014;71;0.193;0.197;0.207;0.210;0.200;0.210;220;223.39;223.83;222.16
5/13/22 7:10:00 PM;632.621;634.460;581.129;224;60.036;81;0.194;0.197;0.207;0.190;0.190;0.200;239;224.24;224.50;222.86
5/13/22 7:20:00 PM;588.985;599.071;540.770;210;60.026;73;0.193;0.195;0.205;0.190;0.180;0.190;223;224.05;224.36;222.73
5/13/22 7:30:00 PM;534.679;541.906;514.575;196;59.994;62;0.194;0.196;0.205;0.190;0.200;0.210;206;224.30;224.50;222.98
5/13/22 7:40:00 PM;523.627;544.628;499.053;192;59.994;63;0.196;0.200;0.208;0.190;0.200;0.210;203;224.13;224.40;222.92
5/13/22 7:50:00 PM;528.200;543.461;498.471;193;60.000;65;0.188;0.190;0.200;0.170;0.160;0.180;203;224.73;225.02;223.56
5/13/22 8:00:00 PM;535.251;549.294;514.380;195;60.007;67;0.188;0.190;0.200;0.190;0.190;0.200;207;224.64;224.93;223.50
5/13/22 8:10:00 PM;491.996;493.490;465.097;177;59.990;61;0.188;0.190;0.201;0.180;0.190;0.210;188;225.32;225.63;224.04
5/13/22 8:20:00 PM;448.932;442.741;411.738;161;59.992;54;0.185;0.186;0.198;0.110;0.110;0.120;170;226.29;226.69;225.01
5/13/22 8:30:00 PM;463.414;455.380;436.574;167;59.997;56;0.186;0.188;0.199;0.190;0.200;0.210;176;225.87;226.18;224.47
5/13/22 8:40:00 PM;440.548;443.908;410.380;158;59.999;56;0.183;0.184;0.195;0.140;0.140;0.150;168;225.09;225.49;223.84
5/13/22 8:50:00 PM;448.741;429.130;411.156;158;60.001;56;0.179;0.181;0.193;0.160;0.170;0.180;167;225.38;225.85;224.08
5/13/22 9:00:00 PM;354.420;362.631;325.587;128;60.004;41;0.176;0.179;0.191;0.170;0.180;0.190;136;225.77;226.38;224.59
5/13/22 9:10:00 PM;365.091;357.770;328.498;130;60.027;41;0.173;0.178;0.189;0.160;0.170;0.180;137;226.74;227.27;225.41
5/13/22 9:20:00 PM;262.766;268.717;234.586;97;60.001;21;0.171;0.178;0.189;0.170;0.180;0.190;100;227.32;228.03;226.12
5/13/22 9:30:00 PM;232.659;216.218;192.480;83;59.997;11;0.168;0.174;0.186;0.150;0.160;0.170;84;227.05;227.69;225.70
5/13/22 9:40:00 PM;197.979;215.051;175.211;76;60.001;10;0.164;0.169;0.181;0.140;0.140;0.150;77;227.61;228.42;226.42
5/13/22 9:50:00 PM;202.743;201.829;173.271;75;60.009;9;0.172;0.180;0.189;0.240;0.250;0.250;76;228.13;228.90;226.79
